execution_id,run_id,project_id,project_name,test_case_id,test_case_name,test_case_created_at,creation_week_start,suite_name,execution_started_at,execution_week_start,environment,browser,status,duration_seconds,retry_attempt,is_flaky,consecutive_failure_count,repeat_failure_flag,failure_category,agent_name,katalon_version
EXEC-0000106,RUN-00010,KT-101,WebOps,KT-101-TC-018,Data reconciliation - WebOps,2026-06-24T00:00:00Z,2026-06-22,Checkout,2026-06-25T11:25:15Z,2026-06-22,QA,Chrome,PASSED,20,0,0,0,0,,agent-1,10.2.0
EXEC-0000107,RUN-00010,KT-101,WebOps,KT-101-TC-020,User logout - WebOps,2026-06-26T00:00:00Z,2026-06-22,Regression,2026-06-26T15:24:14Z,2026-06-22,Staging,Chrome,PASSED,344,0,0,0,0,,agent-3,10.2.0
EXEC-0000108,RUN-00011,KT-101,WebOps,KT-101-TC-001,Login valid user - WebOps,2026-05-25T00:00:00Z,2026-05-25,Smoke,2026-07-01T09:33:16Z,2026-06-29,QA,Chrome,FAILED,229,1,0,5,1,Test data,agent-5,10.2.0
EXEC-0000109,RUN-00011,KT-101,WebOps,KT-101-TC-002,Password reset - WebOps,2026-05-26T00:00:00Z,2026-05-25,Regression,2026-07-01T13:13:11Z,2026-06-29,QA,Edge,PASSED,385,0,0,0,0,,agent-5,10.2.0
EXEC-0000110,RUN-00011,KT-101,WebOps,KT-101-TC-003,Search records - WebOps,2026-05-27T00:00:00Z,2026-05-25,Checkout,2026-06-29T16:53:59Z,2026-06-29,QA,Edge,PASSED,53,0,0,0,0,,agent-3,10.2.0
EXEC-0000111,RUN-00011,KT-101,WebOps,KT-101-TC-004,Create record - WebOps,2026-05-28T00:00:00Z,2026-05-25,Smoke,2026-07-01T07:57:08Z,2026-06-29,QA,Chrome,FAILED,137,1,0,1,0,Timeout,agent-1,10.2.1
EXEC-0000112,RUN-00011,KT-101,WebOps,KT-101-TC-005,Edit record - WebOps,2026-06-05T00:00:00Z,2026-06-01,Regression,2026-07-01T12:44:51Z,2026-06-29,QA,Edge,PASSED,274,0,0,0,0,,agent-5,10.2.1
EXEC-0000113,RUN-00011,KT-101,WebOps,KT-101-TC-006,Delete record - WebOps,2026-06-01T00:00:00Z,2026-06-01,Checkout,2026-06-30T08:41:42Z,2026-06-29,Staging,Edge,PASSED,359,0,0,0,0,,agent-6,10.2.0
EXEC-0000114,RUN-00011,KT-101,WebOps,KT-101-TC-007,Role permissions - WebOps,2026-06-02T00:00:00Z,2026-06-01,Smoke,2026-06-30T16:45:33Z,2026-06-29,QA,Chrome,PASSED,176,0,0,0,0,,agent-1,10.2.0
EXEC-0000115,RUN-00011,KT-101,WebOps,KT-101-TC-008,Session timeout - WebOps,2026-06-03T00:00:00Z,2026-06-01,Regression,2026-06-30T08:55:09Z,2026-06-29,QA,Chrome,PASSED,43,0,0,0,0,,agent-4,10.1.1
EXEC-0000116,RUN-00011,KT-101,WebOps,KT-101-TC-009,Export results - WebOps,2026-06-11T00:00:00Z,2026-06-08,Checkout,2026-06-30T16:04:41Z,2026-06-29,Staging,Chrome,SKIPPED,363,0,0,0,0,,agent-2,10.2.0
EXEC-0000117,RUN-00011,KT-101,WebOps,KT-101-TC-010,Filter results - WebOps,2026-06-12T00:00:00Z,2026-06-08,Smoke,2026-06-30T08:15:26Z,2026-06-29,QA,Chrome,PASSED,169,0,0,0,0,,agent-5,10.2.0
EXEC-0000118,RUN-00011,KT-101,WebOps,KT-101-TC-011,Bulk update - WebOps,2026-06-08T00:00:00Z,2026-06-08,Regression,2026-07-01T11:49:56Z,2026-06-29,Staging,Edge,PASSED,387,0,0,0,0,,agent-1,10.2.0
EXEC-0000119,RUN-00011,KT-101,WebOps,KT-101-TC-012,Audit history - WebOps,2026-06-09T00:00:00Z,2026-06-08,Checkout,2026-07-01T15:43:00Z,2026-06-29,Staging,Chrome,PASSED,515,0,0,0,0,,agent-1,10.2.1
EXEC-0000120,RUN-00011,KT-101,WebOps,KT-101-TC-013,API authorization - WebOps,2026-06-17T00:00:00Z,2026-06-15,Smoke,2026-07-01T10:05:24Z,2026-06-29,Staging,Edge,PASSED,224,0,0,0,0,,agent-6,10.1.1
EXEC-0000121,RUN-00011,KT-101,WebOps,KT-101-TC-014,Invalid input - WebOps,2026-06-18T00:00:00Z,2026-06-15,Regression,2026-06-30T09:02:21Z,2026-06-29,Staging,Chrome,FAILED,134,1,0,5,1,Environment,agent-5,10.1.1
EXEC-0000122,RUN-00011,KT-101,WebOps,KT-101-TC-015,Pagination - WebOps,2026-06-19T00:00:00Z,2026-06-15,Checkout,2026-06-29T09:05:32Z,2026-06-29,QA,Edge,PASSED,327,0,0,0,0,,agent-5,10.2.0
EXEC-0000123,RUN-00011,KT-101,WebOps,KT-101-TC-016,Notification delivery - WebOps,2026-06-15T00:00:00Z,2026-06-15,Smoke,2026-06-29T15:21:43Z,2026-06-29,Staging,Chrome,PASSED,155,0,0,0,0,,agent-2,10.2.1
EXEC-0000124,RUN-00011,KT-101,WebOps,KT-101-TC-017,File upload - WebOps,2026-06-23T00:00:00Z,2026-06-22,Regression,2026-06-30T13:22:40Z,2026-06-29,Staging,Chrome,PASSED,99,0,0,0,0,,agent-3,10.2.0
EXEC-0000125,RUN-00011,KT-101,WebOps,KT-101-TC-018,Data reconciliation - WebOps,2026-06-24T00:00:00Z,2026-06-22,Checkout,2026-06-29T13:34:59Z,2026-06-29,Staging,Chrome,PASSED,178,0,0,0,0,,agent-2,10.2.1
EXEC-0000126,RUN-00011,KT-101,WebOps,KT-101-TC-019,Dashboard load - WebOps,2026-06-25T00:00:00Z,2026-06-22,Smoke,2026-06-30T16:24:56Z,2026-06-29,QA,Edge,PASSED,378,0,0,0,0,,agent-6,10.1.1
EXEC-0000127,RUN-00011,KT-101,WebOps,KT-101-TC-020,User logout - WebOps,2026-06-26T00:00:00Z,2026-06-22,Regression,2026-06-29T11:55:46Z,2026-06-29,QA,Edge,PASSED,374,1,1,0,0,,agent-5,10.2.0
EXEC-0000128,RUN-00011,KT-101,WebOps,KT-101-TC-021,Duplicate prevention - WebOps,2026-06-29T00:00:00Z,2026-06-29,Checkout,2026-07-01T09:50:01Z,2026-06-29,QA,Edge,PASSED,102,0,0,0,0,,agent-5,10.2.1
EXEC-0000129,RUN-00011,KT-101,WebOps,KT-101-TC-022,Date validation - WebOps,2026-06-30T00:00:00Z,2026-06-29,Smoke,2026-06-30T10:39:18Z,2026-06-29,QA,Edge,PASSED,419,0,0,0,0,,agent-3,10.1.1
EXEC-0000130,RUN-00011,KT-101,WebOps,KT-101-TC-023,Locale rendering - WebOps,2026-07-01T00:00:00Z,2026-06-29,Regression,2026-07-01T14:18:36Z,2026-06-29,QA,Edge,PASSED,313,0,0,0,0,,agent-2,10.1.1
EXEC-0000131,RUN-00011,KT-101,WebOps,KT-101-TC-024,Error recovery - WebOps,2026-07-02T00:00:00Z,2026-06-29,Checkout,2026-07-02T11:35:51Z,2026-06-29,Staging,Chrome,PASSED,196,0,0,0,0,,agent-2,10.2.0
EXEC-0000132,RUN-00012,KT-101,WebOps,KT-101-TC-002,Password reset - WebOps,2026-05-26T00:00:00Z,2026-05-25,Regression,2026-07-04T08:42:22Z,2026-06-29,Staging,Edge,PASSED,40,0,0,0,0,,agent-5,10.2.1
EXEC-0000133,RUN-00012,KT-101,WebOps,KT-101-TC-005,Edit record - WebOps,2026-06-05T00:00:00Z,2026-06-01,Regression,2026-07-02T08:45:40Z,2026-06-29,QA,Edge,PASSED,378,0,0,0,0,,agent-6,10.1.1
EXEC-0000134,RUN-00012,KT-101,WebOps,KT-101-TC-006,Delete record - WebOps,2026-06-01T00:00:00Z,2026-06-01,Checkout,2026-07-02T13:57:03Z,2026-06-29,Staging,Edge,PASSED,25,0,0,0,0,,agent-1,10.2.0
EXEC-0000135,RUN-00012,KT-101,WebOps,KT-101-TC-007,Role permissions - WebOps,2026-06-02T00:00:00Z,2026-06-01,Smoke,2026-07-02T10:23:15Z,2026-06-29,QA,Edge,PASSED,364,0,0,0,0,,agent-1,10.1.1
EXEC-0000136,RUN-00012,KT-101,WebOps,KT-101-TC-008,Session timeout - WebOps,2026-06-03T00:00:00Z,2026-06-01,Regression,2026-07-02T07:06:46Z,2026-06-29,QA,Edge,PASSED,318,0,0,0,0,,agent-2,10.2.1
EXEC-0000137,RUN-00012,KT-101,WebOps,KT-101-TC-010,Filter results - WebOps,2026-06-12T00:00:00Z,2026-06-08,Smoke,2026-07-03T10:16:53Z,2026-06-29,Staging,Chrome,PASSED,67,0,0,0,0,,agent-1,10.2.1
EXEC-0000138,RUN-00012,KT-101,WebOps,KT-101-TC-011,Bulk update - WebOps,2026-06-08T00:00:00Z,2026-06-08,Regression,2026-07-03T17:26:57Z,2026-06-29,QA,Edge,PASSED,356,0,0,0,0,,agent-4,10.1.1
EXEC-0000139,RUN-00012,KT-101,WebOps,KT-101-TC-012,Audit history - WebOps,2026-06-09T00:00:00Z,2026-06-08,Checkout,2026-07-02T12:50:43Z,2026-06-29,QA,Chrome,PASSED,491,0,0,0,0,,agent-5,10.1.1
EXEC-0000140,RUN-00012,KT-101,WebOps,KT-101-TC-013,API authorization - WebOps,2026-06-17T00:00:00Z,2026-06-15,Smoke,2026-07-04T17:18:28Z,2026-06-29,Staging,Edge,PASSED,336,0,0,0,0,,agent-4,10.2.0
EXEC-0000141,RUN-00012,KT-101,WebOps,KT-101-TC-014,Invalid input - WebOps,2026-06-18T00:00:00Z,2026-06-15,Regression,2026-07-03T15:37:35Z,2026-06-29,Staging,Chrome,PASSED,475,0,0,0,0,,agent-3,10.2.0
EXEC-0000142,RUN-00012,KT-101,WebOps,KT-101-TC-016,Notification delivery - WebOps,2026-06-15T00:00:00Z,2026-06-15,Smoke,2026-07-02T17:55:45Z,2026-06-29,Staging,Chrome,PASSED,383,0,0,0,0,,agent-4,10.1.1
EXEC-0000143,RUN-00012,KT-101,WebOps,KT-101-TC-018,Data reconciliation - WebOps,2026-06-24T00:00:00Z,2026-06-22,Checkout,2026-07-03T17:36:24Z,2026-06-29,QA,Chrome,PASSED,333,1,1,0,0,,agent-4,10.2.0
EXEC-0000144,RUN-00012,KT-101,WebOps,KT-101-TC-019,Dashboard load - WebOps,2026-06-25T00:00:00Z,2026-06-22,Smoke,2026-07-03T08:03:36Z,2026-06-29,QA,Edge,PASSED,131,0,0,0,0,,agent-2,10.2.1
EXEC-0000145,RUN-00012,KT-101,WebOps,KT-101-TC-020,User logout - WebOps,2026-06-26T00:00:00Z,2026-06-22,Regression,2026-07-03T15:02:06Z,2026-06-29,Staging,Edge,PASSED,257,0,0,0,0,,agent-6,10.2.1
EXEC-0000146,RUN-00012,KT-101,WebOps,KT-101-TC-021,Duplicate prevention - WebOps,2026-06-29T00:00:00Z,2026-06-29,Checkout,2026-07-02T09:45:19Z,2026-06-29,QA,Chrome,PASSED,185,0,0,0,0,,agent-6,10.2.1
EXEC-0000147,RUN-00012,KT-101,WebOps,KT-101-TC-022,Date validation - WebOps,2026-06-30T00:00:00Z,2026-06-29,Smoke,2026-07-03T18:47:27Z,2026-06-29,QA,Edge,FAILED,422,0,0,1,0,Test data,agent-2,10.2.0
EXEC-0000148,RUN-00012,KT-101,WebOps,KT-101-TC-023,Locale rendering - WebOps,2026-07-01T00:00:00Z,2026-06-29,Regression,2026-07-04T11:49:01Z,2026-06-29,Staging,Chrome,FAILED,387,0,0,4,1,Environment,agent-5,10.2.1
EXEC-0000149,RUN-00012,KT-101,WebOps,KT-101-TC-024,Error recovery - WebOps,2026-07-02T00:00:00Z,2026-06-29,Checkout,2026-07-02T11:16:42Z,2026-06-29,QA,Chrome,PASSED,204,0,0,0,0,,agent-6,10.2.0
EXEC-0000150,RUN-00013,KT-101,WebOps,KT-101-TC-001,Login valid user - WebOps,2026-05-25T00:00:00Z,2026-05-25,Smoke,2026-07-07T16:07:12Z,2026-07-06,Staging,Chrome,PASSED,152,0,0,0,0,,agent-3,10.1.1
EXEC-0000151,RUN-00013,KT-101,WebOps,KT-101-TC-002,Password reset - WebOps,2026-05-26T00:00:00Z,2026-05-25,Regression,2026-07-08T07:38:25Z,2026-07-06,QA,Chrome,PASSED,72,0,0,0,0,,agent-2,10.2.0
EXEC-0000152,RUN-00013,KT-101,WebOps,KT-101-TC-003,Search records - WebOps,2026-05-27T00:00:00Z,2026-05-25,Checkout,2026-07-07T10:49:01Z,2026-07-06,QA,Chrome,PASSED,271,0,0,0,0,,agent-6,10.1.1
EXEC-0000153,RUN-00013,KT-101,WebOps,KT-101-TC-004,Create record - WebOps,2026-05-28T00:00:00Z,2026-05-25,Smoke,2026-07-06T12:30:27Z,2026-07-06,Staging,Edge,PASSED,114,0,0,0,0,,agent-2,10.2.0
EXEC-0000154,RUN-00013,KT-101,WebOps,KT-101-TC-005,Edit record - WebOps,2026-06-05T00:00:00Z,2026-06-01,Regression,2026-07-06T17:59:56Z,2026-07-06,QA,Edge,PASSED,365,0,0,0,0,,agent-1,10.2.0
EXEC-0000155,RUN-00013,KT-101,WebOps,KT-101-TC-006,Delete record - WebOps,2026-06-01T00:00:00Z,2026-06-01,Checkout,2026-07-06T07:38:13Z,2026-07-06,Staging,Chrome,PASSED,437,0,0,0,0,,agent-5,10.1.1
EXEC-0000156,RUN-00013,KT-101,WebOps,KT-101-TC-007,Role permissions - WebOps,2026-06-02T00:00:00Z,2026-06-01,Smoke,2026-07-06T08:20:36Z,2026-07-06,Staging,Edge,PASSED,92,0,0,0,0,,agent-6,10.2.1
EXEC-0000157,RUN-00013,KT-101,WebOps,KT-101-TC-008,Session timeout - WebOps,2026-06-03T00:00:00Z,2026-06-01,Regression,2026-07-06T11:43:49Z,2026-07-06,QA,Chrome,PASSED,79,0,0,0,0,,agent-1,10.1.1
EXEC-0000158,RUN-00013,KT-101,WebOps,KT-101-TC-009,Export results - WebOps,2026-06-11T00:00:00Z,2026-06-08,Checkout,2026-07-06T18:08:57Z,2026-07-06,Staging,Chrome,PASSED,115,0,0,0,0,,agent-5,10.1.1
EXEC-0000159,RUN-00013,KT-101,WebOps,KT-101-TC-010,Filter results - WebOps,2026-06-12T00:00:00Z,2026-06-08,Smoke,2026-07-08T09:22:22Z,2026-07-06,Staging,Edge,PASSED,388,0,0,0,0,,agent-5,10.2.1
EXEC-0000160,RUN-00013,KT-101,WebOps,KT-101-TC-011,Bulk update - WebOps,2026-06-08T00:00:00Z,2026-06-08,Regression,2026-07-07T07:10:04Z,2026-07-06,Staging,Chrome,PASSED,355,0,0,0,0,,agent-3,10.1.1
EXEC-0000161,RUN-00013,KT-101,WebOps,KT-101-TC-012,Audit history - WebOps,2026-06-09T00:00:00Z,2026-06-08,Checkout,2026-07-07T17:28:34Z,2026-07-06,Staging,Edge,PASSED,255,0,0,0,0,,agent-4,10.2.0
EXEC-0000162,RUN-00013,KT-101,WebOps,KT-101-TC-013,API authorization - WebOps,2026-06-17T00:00:00Z,2026-06-15,Smoke,2026-07-07T08:10:06Z,2026-07-06,Staging,Edge,PASSED,85,0,0,0,0,,agent-3,10.2.1
EXEC-0000163,RUN-00013,KT-101,WebOps,KT-101-TC-014,Invalid input - WebOps,2026-06-18T00:00:00Z,2026-06-15,Regression,2026-07-07T16:54:13Z,2026-07-06,Staging,Chrome,PASSED,393,0,0,0,0,,agent-4,10.2.1
EXEC-0000164,RUN-00013,KT-101,WebOps,KT-101-TC-015,Pagination - WebOps,2026-06-19T00:00:00Z,2026-06-15,Checkout,2026-07-06T14:46:02Z,2026-07-06,QA,Chrome,PASSED,385,0,0,0,0,,agent-3,10.2.1
EXEC-0000165,RUN-00013,KT-101,WebOps,KT-101-TC-016,Notification delivery - WebOps,2026-06-15T00:00:00Z,2026-06-15,Smoke,2026-07-08T16:56:19Z,2026-07-06,QA,Chrome,PASSED,192,0,0,0,0,,agent-3,10.2.1
EXEC-0000166,RUN-00013,KT-101,WebOps,KT-101-TC-017,File upload - WebOps,2026-06-23T00:00:00Z,2026-06-22,Regression,2026-07-07T08:31:58Z,2026-07-06,Staging,Edge,PASSED,127,0,0,0,0,,agent-6,10.1.1
EXEC-0000167,RUN-00013,KT-101,WebOps,KT-101-TC-018,Data reconciliation - WebOps,2026-06-24T00:00:00Z,2026-06-22,Checkout,2026-07-08T07:38:08Z,2026-07-06,Staging,Edge,PASSED,71,0,0,0,0,,agent-3,10.1.1
EXEC-0000168,RUN-00013,KT-101,WebOps,KT-101-TC-019,Dashboard load - WebOps,2026-06-25T00:00:00Z,2026-06-22,Smoke,2026-07-08T08:42:23Z,2026-07-06,Staging,Edge,PASSED,246,0,0,0,0,,agent-5,10.2.0
EXEC-0000169,RUN-00013,KT-101,WebOps,KT-101-TC-020,User logout - WebOps,2026-06-26T00:00:00Z,2026-06-22,Regression,2026-07-07T11:41:35Z,2026-07-06,Staging,Edge,PASSED,173,0,0,0,0,,agent-1,10.2.1
EXEC-0000170,RUN-00013,KT-101,WebOps,KT-101-TC-021,Duplicate prevention - WebOps,2026-06-29T00:00:00Z,2026-06-29,Checkout,2026-07-08T10:47:18Z,2026-07-06,Staging,Edge,PASSED,286,0,0,0,0,,agent-6,10.2.0
EXEC-0000171,RUN-00013,KT-101,WebOps,KT-101-TC-022,Date validation - WebOps,2026-06-30T00:00:00Z,2026-06-29,Smoke,2026-07-07T12:53:28Z,2026-07-06,Staging,Chrome,PASSED,426,1,1,0,0,,agent-3,10.2.0
EXEC-0000172,RUN-00013,KT-101,WebOps,KT-101-TC-023,Locale rendering - WebOps,2026-07-01T00:00:00Z,2026-06-29,Regression,2026-07-07T18:29:47Z,2026-07-06,Staging,Chrome,PASSED,138,0,0,0,0,,agent-2,10.1.1
EXEC-0000173,RUN-00013,KT-101,WebOps,KT-101-TC-024,Error recovery - WebOps,2026-07-02T00:00:00Z,2026-06-29,Checkout,2026-07-07T14:02:05Z,2026-07-06,Staging,Chrome,PASSED,407,0,0,0,0,,agent-1,10.2.1
EXEC-0000174,RUN-00013,KT-101,WebOps,KT-101-TC-025,Access denied - WebOps,2026-07-10T00:00:00Z,2026-07-06,Smoke,2026-07-10T15:17:47Z,2026-07-06,QA,Chrome,PASSED,63,0,0,0,0,,agent-4,10.2.0
EXEC-0000175,RUN-00013,KT-101,WebOps,KT-101-TC-026,Save draft - WebOps,2026-07-06T00:00:00Z,2026-07-06,Regression,2026-07-06T12:43:44Z,2026-07-06,Staging,Edge,PASSED,71,0,0,0,0,,agent-1,10.1.1
EXEC-0000176,RUN-00013,KT-101,WebOps,KT-101-TC-027,Approval workflow - WebOps,2026-07-07T00:00:00Z,2026-07-06,Checkout,2026-07-08T12:09:56Z,2026-07-06,QA,Chrome,PASSED,235,0,0,0,0,,agent-2,10.2.0
EXEC-0000177,RUN-00013,KT-101,WebOps,KT-101-TC-028,Concurrent update - WebOps,2026-07-08T00:00:00Z,2026-07-06,Smoke,2026-07-08T08:32:42Z,2026-07-06,Staging,Edge,PASSED,189,0,0,0,0,,agent-6,10.2.1
EXEC-0000178,RUN-00014,KT-101,WebOps,KT-101-TC-001,Login valid user - WebOps,2026-05-25T00:00:00Z,2026-05-25,Smoke,2026-07-11T07:54:14Z,2026-07-06,Staging,Edge,PASSED,206,0,0,0,0,,agent-4,10.2.0
EXEC-0000179,RUN-00014,KT-101,WebOps,KT-101-TC-002,Password reset - WebOps,2026-05-26T00:00:00Z,2026-05-25,Regression,2026-07-09T12:05:43Z,2026-07-06,QA,Chrome,PASSED,372,0,0,0,0,,agent-5,10.1.1
EXEC-0000180,RUN-00014,KT-101,WebOps,KT-101-TC-003,Search records - WebOps,2026-05-27T00:00:00Z,2026-05-25,Checkout,2026-07-10T10:44:40Z,2026-07-06,QA,Chrome,PASSED,241,0,0,0,0,,agent-4,10.2.0
EXEC-0000181,RUN-00014,KT-101,WebOps,KT-101-TC-004,Create record - WebOps,2026-05-28T00:00:00Z,2026-05-25,Smoke,2026-07-10T14:47:26Z,2026-07-06,QA,Edge,PASSED,205,0,0,0,0,,agent-1,10.1.1
EXEC-0000182,RUN-00014,KT-101,WebOps,KT-101-TC-005,Edit record - WebOps,2026-06-05T00:00:00Z,2026-06-01,Regression,2026-07-09T14:22:01Z,2026-07-06,Staging,Edge,PASSED,289,0,0,0,0,,agent-6,10.2.0
EXEC-0000183,RUN-00014,KT-101,WebOps,KT-101-TC-006,Delete record - WebOps,2026-06-01T00:00:00Z,2026-06-01,Checkout,2026-07-11T09:12:47Z,2026-07-06,Staging,Chrome,PASSED,404,0,0,0,0,,agent-5,10.1.1
EXEC-0000184,RUN-00014,KT-101,WebOps,KT-101-TC-007,Role permissions - WebOps,2026-06-02T00:00:00Z,2026-06-01,Smoke,2026-07-10T08:33:42Z,2026-07-06,Staging,Edge,PASSED,429,0,0,0,0,,agent-3,10.1.1
EXEC-0000185,RUN-00014,KT-101,WebOps,KT-101-TC-009,Export results - WebOps,2026-06-11T00:00:00Z,2026-06-08,Checkout,2026-07-11T18:56:15Z,2026-07-06,Staging,Chrome,PASSED,394,0,0,0,0,,agent-3,10.1.1
EXEC-0000186,RUN-00014,KT-101,WebOps,KT-101-TC-011,Bulk update - WebOps,2026-06-08T00:00:00Z,2026-06-08,Regression,2026-07-10T07:43:49Z,2026-07-06,Staging,Chrome,PASSED,368,0,0,0,0,,agent-4,10.1.1
EXEC-0000187,RUN-00014,KT-101,WebOps,KT-101-TC-012,Audit history - WebOps,2026-06-09T00:00:00Z,2026-06-08,Checkout,2026-07-09T16:14:33Z,2026-07-06,QA,Chrome,PASSED,287,1,1,0,0,,agent-1,10.2.1
EXEC-0000188,RUN-00014,KT-101,WebOps,KT-101-TC-013,API authorization - WebOps,2026-06-17T00:00:00Z,2026-06-15,Smoke,2026-07-09T09:17:11Z,2026-07-06,QA,Chrome,PASSED,202,0,0,0,0,,agent-3,10.2.1
EXEC-0000189,RUN-00014,KT-101,WebOps,KT-101-TC-014,Invalid input - WebOps,2026-06-18T00:00:00Z,2026-06-15,Regression,2026-07-11T12:35:54Z,2026-07-06,QA,Edge,PASSED,195,0,0,0,0,,agent-5,10.2.1
EXEC-0000190,RUN-00014,KT-101,WebOps,KT-101-TC-015,Pagination - WebOps,2026-06-19T00:00:00Z,2026-06-15,Checkout,2026-07-10T18:32:44Z,2026-07-06,Staging,Chrome,PASSED,18,0,0,0,0,,agent-2,10.1.1
EXEC-0000191,RUN-00014,KT-101,WebOps,KT-101-TC-016,Notification delivery - WebOps,2026-06-15T00:00:00Z,2026-06-15,Smoke,2026-07-10T16:46:36Z,2026-07-06,QA,Chrome,PASSED,34,0,0,0,0,,agent-2,10.2.0
EXEC-0000192,RUN-00014,KT-101,WebOps,KT-101-TC-017,File upload - WebOps,2026-06-23T00:00:00Z,2026-06-22,Regression,2026-07-10T17:55:29Z,2026-07-06,QA,Edge,PASSED,221,0,0,0,0,,agent-3,10.1.1
EXEC-0000193,RUN-00014,KT-101,WebOps,KT-101-TC-018,Data reconciliation - WebOps,2026-06-24T00:00:00Z,2026-06-22,Checkout,2026-07-10T07:49:34Z,2026-07-06,QA,Chrome,PASSED,152,0,0,0,0,,agent-5,10.2.0
EXEC-0000194,RUN-00014,KT-101,WebOps,KT-101-TC-020,User logout - WebOps,2026-06-26T00:00:00Z,2026-06-22,Regression,2026-07-10T13:56:22Z,2026-07-06,Staging,Edge,PASSED,432,0,0,0,0,,agent-3,10.1.1
EXEC-0000195,RUN-00014,KT-101,WebOps,KT-101-TC-021,Duplicate prevention - WebOps,2026-06-29T00:00:00Z,2026-06-29,Checkout,2026-07-11T16:57:30Z,2026-07-06,QA,Edge,PASSED,31,0,0,0,0,,agent-4,10.2.1
EXEC-0000196,RUN-00014,KT-101,WebOps,KT-101-TC-023,Locale rendering - WebOps,2026-07-01T00:00:00Z,2026-06-29,Regression,2026-07-09T15:11:29Z,2026-07-06,Staging,Chrome,PASSED,501,1,1,0,0,,agent-1,10.1.1
EXEC-0000197,RUN-00014,KT-101,WebOps,KT-101-TC-025,Access denied - WebOps,2026-07-10T00:00:00Z,2026-07-06,Smoke,2026-07-10T15:36:16Z,2026-07-06,QA,Edge,PASSED,176,0,0,0,0,,agent-5,10.2.0
EXEC-0000198,RUN-00014,KT-101,WebOps,KT-101-TC-026,Save draft - WebOps,2026-07-06T00:00:00Z,2026-07-06,Regression,2026-07-09T07:02:03Z,2026-07-06,Staging,Edge,PASSED,316,0,0,0,0,,agent-5,10.2.1
EXEC-0000199,RUN-00014,KT-101,WebOps,KT-101-TC-027,Approval workflow - WebOps,2026-07-07T00:00:00Z,2026-07-06,Checkout,2026-07-10T16:47:17Z,2026-07-06,Staging,Edge,PASSED,510,0,0,0,0,,agent-6,10.2.1
EXEC-0000200,RUN-00014,KT-101,WebOps,KT-101-TC-028,Concurrent update - WebOps,2026-07-08T00:00:00Z,2026-07-06,Smoke,2026-07-10T13:27:09Z,2026-07-06,Staging,Edge,SKIPPED,112,0,0,0,0,,agent-5,10.1.1
EXEC-0000201,RUN-00015,KT-101,WebOps,KT-101-TC-001,Login valid user - WebOps,2026-05-25T00:00:00Z,2026-05-25,Smoke,2026-07-13T18:08:49Z,2026-07-13,Staging,Edge,PASSED,168,0,0,0,0,,agent-4,10.2.1
EXEC-0000202,RUN-00015,KT-101,WebOps,KT-101-TC-002,Password reset - WebOps,2026-05-26T00:00:00Z,2026-05-25,Regression,2026-07-13T08:24:36Z,2026-07-13,QA,Chrome,PASSED,329,0,0,0,0,,agent-1,10.2.0
EXEC-0000203,RUN-00015,KT-101,WebOps,KT-101-TC-003,Search records - WebOps,2026-05-27T00:00:00Z,2026-05-25,Checkout,2026-07-13T16:47:51Z,2026-07-13,QA,Chrome,FAILED,151,1,0,1,0,Assertion,agent-3,10.2.1
EXEC-0000204,RUN-00015,KT-101,WebOps,KT-101-TC-004,Create record - WebOps,2026-05-28T00:00:00Z,2026-05-25,Smoke,2026-07-14T14:49:44Z,2026-07-13,Staging,Edge,PASSED,284,0,0,0,0,,agent-4,10.2.0
EXEC-0000205,RUN-00015,KT-101,WebOps,KT-101-TC-005,Edit record - WebOps,2026-06-05T00:00:00Z,2026-06-01,Regression,2026-07-14T10:50:20Z,2026-07-13,QA,Edge,PASSED,19,0,0,0,0,,agent-5,10.2.1
EXEC-0000206,RUN-00015,KT-101,WebOps,KT-101-TC-006,Delete record - WebOps,2026-06-01T00:00:00Z,2026-06-01,Checkout,2026-07-13T15:14:32Z,2026-07-13,Staging,Chrome,PASSED,53,0,0,0,0,,agent-4,10.2.0
EXEC-0000207,RUN-00015,KT-101,WebOps,KT-101-TC-007,Role permissions - WebOps,2026-06-02T00:00:00Z,2026-06-01,Smoke,2026-07-15T17:43:52Z,2026-07-13,QA,Edge,PASSED,295,0,0,0,0,,agent-4,10.1.1
EXEC-0000208,RUN-00015,KT-101,WebOps,KT-101-TC-008,Session timeout - WebOps,2026-06-03T00:00:00Z,2026-06-01,Regression,2026-07-14T13:29:43Z,2026-07-13,Staging,Chrome,PASSED,389,0,0,0,0,,agent-6,10.2.1
EXEC-0000209,RUN-00015,KT-101,WebOps,KT-101-TC-009,Export results - WebOps,2026-06-11T00:00:00Z,2026-06-08,Checkout,2026-07-15T12:16:25Z,2026-07-13,QA,Chrome,PASSED,211,1,1,0,0,,agent-4,10.2.0
EXEC-0000210,RUN-00015,KT-101,WebOps,KT-101-TC-010,Filter results - WebOps,2026-06-12T00:00:00Z,2026-06-08,Smoke,2026-07-14T10:30:32Z,2026-07-13,Staging,Edge,PASSED,399,0,0,0,0,,agent-2,10.2.1
EXEC-0000211,RUN-00015,KT-101,WebOps,KT-101-TC-011,Bulk update - WebOps,2026-06-08T00:00:00Z,2026-06-08,Regression,2026-07-14T13:39:03Z,2026-07-13,QA,Chrome,PASSED,306,1,1,0,0,,agent-4,10.2.0
